"","Date","Holiday","WeekDay","Month","Day","Year","wind_dir_trig_to_degrees","surface_air_temperature","total_precipitation","surface_wind_speed","to_east","to_west","Daily.Mean.PM2.5.Concentration","Daily.Max.1.hour.NO2.Concentration","holidaybin","Jan1st","month","day","first_day","to_north","Violent","Property"
"1591",2018-05-08,NA,3,NA,NA,NA,-54.7969425413818,290.720708211263,8.26341666500715e-07,3.76081522305806,0,1,6.15,19.7,0,0,5,8,0,0,62,64
"1592",2018-05-09,NA,4,NA,NA,NA,-11.0601788448203,290.871607462565,4.23351594521411e-10,4.00527926286062,0,1,6,24.4,0,0,5,9,0,0,45,51
"1593",2018-05-10,NA,5,NA,NA,NA,9.71438024474402,290.820658365885,0.00022653832524977,7.50982572635015,1,0,9.9,31.4,0,0,5,10,0,0,43,105
"1594",2018-05-11,NA,6,NA,NA,NA,119.846436832887,292.85147857666,4.20682038186164e-06,5.99955557783445,1,0,7.75,21.1,0,0,5,11,0,1,53,93
"1595",2018-05-12,NA,7,NA,NA,NA,-4.94159382034233,294.244513193766,4.05219813141381e-06,5.41918476422628,0,1,15.9,13.7,0,0,5,12,0,0,56,70
"1596",2018-05-13,NA,1,NA,NA,NA,-80.2876116791504,290.561958312988,0.000327577401852371,4.82777391870817,0,1,8,9.8,0,0,5,13,0,0,39,61
"1597",2018-05-14,NA,2,NA,NA,NA,-37.7507003669338,289.386032104492,0.000214869256524253,3.8414960205555,0,1,11.7,20.8,0,0,5,14,0,0,52,80
"1598",2018-05-15,NA,3,NA,NA,NA,42.9573273327647,295.150857289632,4.02161191838483e-05,6.06171475847562,1,0,9.4,25,0,0,5,15,0,0,65,88
"1599",2018-05-16,NA,4,NA,NA,NA,-63.5760394704913,293.730804443359,0.000277978678544362,3.74953769644101,0,1,4.3,17.5,0,0,5,16,0,0,47,82
"1600",2018-05-17,NA,5,NA,NA,NA,-119.151328025943,290.542086283366,0.000455579798047741,5.18876855572065,0,1,2.15,15.3,0,0,5,17,0,1,40,64
"1601",2018-05-18,NA,6,NA,NA,NA,-108.242603920598,289.903451283773,0.000305686378851533,8.07084512710571,0,1,4.7,12.4,0,0,5,18,0,1,46,82
"1602",2018-05-19,NA,7,NA,NA,NA,-67.9090469219376,286.915882110596,0.000325856730341911,6.98851178089778,0,1,4.4,19.6,0,0,5,19,0,0,49,59
"1603",2018-05-20,NA,1,NA,NA,NA,53.3978443809828,295.516807556152,2.2475248745953e-05,7.12702349821727,1,0,5.85,16.8,0,0,5,20,0,0,50,76
"1604",2018-05-21,NA,2,NA,NA,NA,-86.0181369037867,294.003145853678,3.96131073128932e-07,4.46933581183354,0,1,NA,26.1,0,0,5,21,0,0,44,80
"1605",2018-05-22,NA,3,NA,NA,NA,3.3305990120824,292.385579427083,5.33507873115013e-05,5.57573749621709,1,0,NA,23.3,0,0,5,22,0,0,44,77
"1606",2018-05-23,NA,4,NA,NA,NA,106.719650490404,293.733041127523,3.98391003386678e-06,6.18833264708519,1,0,5.5,25.9,0,0,5,23,0,1,60,103
"1607",2018-05-24,NA,5,NA,NA,NA,37.9757960646854,293.903171539307,4.42571905049742e-12,5.03914338722825,1,0,NA,24.9,0,0,5,24,0,0,42,101
"1608",2018-05-25,NA,6,NA,NA,NA,34.4830011663827,295.281834920247,3.20635962003379e-07,5.9235544304053,1,0,14.9,30.1,0,0,5,25,0,0,44,89
"1609",2018-05-26,NA,7,NA,NA,NA,41.6654681037667,297.152379353841,2.97862376707296e-05,5.7303860783577,1,0,11.7,21.1,0,0,5,26,0,0,47,56
"1610",2018-05-27,NA,1,NA,NA,NA,43.6194911017067,296.482615152995,5.08837401866913e-05,3.45278420547644,1,0,9,12.3,0,0,5,27,0,0,39,62
"1611",2018-05-28,"Memorial Day",2,5,28,2018,-65.6562260713975,291.066463470459,3.07788141071796e-05,4.38704851269722,0,1,6.6,10.6,1,1,5,28,0,0,59,63
"1612",2018-05-29,NA,3,NA,NA,NA,10.887003162604,295.106981913249,1.39102558023296e-05,3.07072958846887,1,0,13.2,27.8,0,0,5,29,0,0,59,91
"1613",2018-05-30,NA,4,NA,NA,NA,-27.3837234900584,295.768755594889,1.66860033484931e-05,5.00902014474074,0,1,8.6,21.7,0,0,5,30,0,0,52,82
"1614",2018-05-31,NA,5,NA,NA,NA,-41.1572199236736,294.212547302246,7.2697177529335e-05,6.30113778511683,0,1,7.2,24.3,0,0,5,31,0,0,37,76
"1615",2018-06-01,NA,6,NA,NA,NA,50.2190337723061,297.122999827067,3.20768546468268e-05,3.04393594463666,1,0,10,25.4,0,0,6,1,1,0,44,91
"1616",2018-06-02,NA,7,NA,NA,NA,-78.0388669873071,296.579088846842,7.00609807608998e-05,4.1500225464503,0,1,8.5,13.3,0,0,6,2,0,0,47,75
"1617",2018-06-03,NA,1,NA,NA,NA,-117.870983082373,291.171401977539,0.000723844394087791,8.3645006219546,0,1,6.8,6.9,0,0,6,3,0,1,38,64
"1618",2018-06-04,NA,2,NA,NA,NA,0.0814401485919879,288.706907908122,1.69916844849164e-05,4.94934620459874,1,0,5.15,23.4,0,0,6,4,0,0,48,72
"1619",2018-06-05,NA,3,NA,NA,NA,101.25568127772,291.85637029012,8.46842282686833e-06,8.03994194666545,1,0,6.7,NA,0,0,6,5,0,1,46,91
"1620",2018-06-06,NA,4,NA,NA,NA,11.9086888615825,289.578198750814,1.37564511533128e-05,5.3753791252772,1,0,7,15.9,0,0,6,6,0,0,65,73
"1621",2018-06-07,NA,5,NA,NA,NA,-13.4344161690424,291.476591746012,1.86698919909153e-06,2.64714184900125,0,1,7.9,18.7,0,0,6,7,0,0,53,76
"1622",2018-06-08,NA,6,NA,NA,NA,27.2486353127817,294.336748758952,1.20630688519678e-06,3.30020696421464,1,0,11.1,25.5,0,0,6,8,0,0,50,96
"1623",2018-06-09,NA,7,NA,NA,NA,-65.2777724368195,295.614905039469,6.54170001629003e-05,3.35766644279162,0,1,12.6,21.1,0,0,6,9,0,0,61,72
"1624",2018-06-10,NA,1,NA,NA,NA,-82.5415190835822,294.280600229899,0.000107670358071725,4.92301468054454,0,1,8.1,10.4,0,0,6,10,0,0,57,69
"1625",2018-06-11,NA,2,NA,NA,NA,-109.768523275889,288.655928293864,0.000266088153011879,6.27457890907923,0,1,5.2,20,0,0,6,11,0,1,39,83
"1626",2018-06-12,NA,3,NA,NA,NA,-38.5613768982758,290.12522761027,9.21206493644061e-07,5.47117353479068,0,1,7.4,18.5,0,0,6,12,0,0,56,83
"1627",2018-06-13,NA,4,NA,NA,NA,19.2369014437023,293.822277069092,1.77799617328371e-05,6.45406577984492,1,0,9.75,17.3,0,0,6,13,0,0,52,84
"1628",2018-06-14,NA,5,NA,NA,NA,110.238245391466,296.058572133382,0.00011898980786403,8.06347298622131,1,0,5.9,10.4,0,0,6,14,0,1,49,74
"1629",2018-06-15,NA,6,NA,NA,NA,123.443596391684,293.658738454183,1.29705423265273e-08,6.54433687527974,1,0,6.7,32.8,0,0,6,15,0,1,48,83
"1630",2018-06-16,NA,7,NA,NA,NA,33.924583617458,295.840803782145,3.26296212383945e-11,2.04678758978844,1,0,8.3,26,0,0,6,16,0,0,57,75
"1631",2018-06-17,NA,1,NA,NA,NA,3.17883525064834,297.389561971029,4.39843553624304e-05,2.93691772719224,1,0,12.8,20.3,0,0,6,17,0,0,39,68
"1632",2018-06-18,NA,2,NA,NA,NA,28.9656995975151,299.239059448242,7.3071076561367e-06,4.80338808894157,1,0,18.1,29.3,0,0,6,18,0,0,44,79
"1633",2018-06-19,"Juneteenth",3,6,19,2018,2.32575004994475,298.744049072266,5.03566158916631e-05,6.65583650271098,1,0,10.5,12.1,1,1,6,19,0,0,39,86
"1634",2018-06-20,NA,4,NA,NA,NA,-69.7098041542504,296.378513336182,1.18758521061683e-05,3.68830089519421,0,1,16.1,37.9,0,0,6,20,0,0,52,84
"1635",2018-06-21,NA,5,NA,NA,NA,-72.0085724662479,295.815311431885,9.21303310216596e-05,3.36623246222734,0,1,8.8,NA,0,0,6,21,0,0,48,97
"1636",2018-06-22,NA,6,NA,NA,NA,-66.0689131253895,294.402758280436,0.000121115896474677,6.95280145605405,0,1,7.25,16,0,0,6,22,0,0,37,75
"1637",2018-06-23,NA,7,NA,NA,NA,-42.1613443441457,293.68840154012,0.000104715426762899,5.43241099516551,0,1,8.3,18.8,0,0,6,23,0,0,34,72
"1638",2018-06-24,NA,1,NA,NA,NA,63.5372954275338,296.812475840251,1.84089997977329e-05,5.01526631911596,1,0,7.4,21.2,0,0,6,24,0,0,45,76
"1639",2018-06-25,NA,2,NA,NA,NA,95.4796173754341,295.061316172282,3.93644211686232e-06,6.42990320920944,1,0,6.5,13.3,0,0,6,25,0,1,42,88
"1640",2018-06-26,NA,3,NA,NA,NA,-91.9668862922791,293.540508270264,3.13854566310596e-08,5.48826566338539,0,1,6.8,21.6,0,0,6,26,0,1,37,82
"1641",2018-06-27,NA,4,NA,NA,NA,-11.2166718729228,294.364514668783,9.47992906787931e-05,7.99813310305278,0,1,6.2,13.9,0,0,6,27,0,0,38,72
"1642",2018-06-28,NA,5,NA,NA,NA,59.3120660301436,297.472574869792,2.35114688014922e-05,6.2038092315197,1,0,6.5,18,0,0,6,28,0,0,44,78
"1643",2018-06-29,NA,6,NA,NA,NA,118.978478031816,298.388097127279,1.72527472308559e-08,4.75043424467246,1,0,8.8,13.6,0,0,6,29,0,1,38,94
"1644",2018-06-30,NA,7,NA,NA,NA,91.1117123702577,300.889581044515,1.93918029782102e-12,2.89555534720421,1,0,12.8,19.4,0,0,6,30,0,1,72,56
"1645",2018-07-01,NA,1,NA,NA,NA,41.5551272287131,300.487856547038,8.96823781904034e-09,4.34162341803312,1,0,15.2,11.8,0,0,7,1,1,0,51,72
"1646",2018-07-02,NA,2,NA,NA,NA,24.6822403921928,301.185710906982,8.3409520357236e-07,4.30706688761711,1,0,20.5,26.2,0,0,7,2,0,0,39,72
"1647",2018-07-03,NA,3,NA,NA,NA,-18.9107150910904,302.347474416097,1.64217587249974e-05,2.76984642446041,0,1,16.5,27.5,0,0,7,3,0,0,36,71
"1648",2018-07-04,"4th of July",4,7,4,2018,-32.4327193336633,300.628573099772,8.99129311922782e-06,3.54382691780726,0,1,11.95,10.3,1,1,7,4,0,0,47,72
"1649",2018-07-05,NA,5,NA,NA,NA,-9.26773862554795,299.864194234212,1.48613671626663e-05,4.05875949064891,0,1,7.7,15.5,0,0,7,5,0,0,43,87
"1650",2018-07-06,NA,6,NA,NA,NA,94.0213587442629,298.54823811849,6.27225333573733e-05,5.15303843220075,1,0,9.1,11.9,0,0,7,6,0,1,38,75
"1651",2018-07-07,NA,7,NA,NA,NA,-140.09876392448,293.551635742188,8.80850369496441e-13,6.4271621008714,0,1,4.65,9,0,0,7,7,0,1,45,85
"1652",2018-07-08,NA,1,NA,NA,NA,-66.955097180084,294.040045420329,8.88576323632151e-10,3.31151659289996,0,1,6.2,12.9,0,0,7,8,0,0,43,71
"1653",2018-07-09,NA,2,NA,NA,NA,42.5307017455793,295.698051452637,0,3.86751771469911,1,0,10.2,31.1,0,0,7,9,0,0,41,88
"1654",2018-07-10,NA,3,NA,NA,NA,96.6812172779456,298.66726175944,1.04262663317793e-13,5.02651963631312,1,0,11.3,28.9,0,0,7,10,0,1,31,79
"1655",2018-07-11,NA,4,NA,NA,NA,101.827108975439,299.143749237061,1.3994929168315e-06,6.0323797861735,1,0,12.3,14.7,0,0,7,11,0,1,42,55
"1656",2018-07-12,NA,5,NA,NA,NA,-95.8731413082589,297.191075642904,6.14210563012104e-08,4.82405919830004,0,1,11.5,13.2,0,0,7,12,0,1,44,96
"1657",2018-07-13,NA,6,NA,NA,NA,-37.323504855497,297.096486409505,1.98978249062639e-08,4.20847397049268,0,1,11.05,13.1,0,0,7,13,0,0,46,69
"1658",2018-07-14,NA,7,NA,NA,NA,21.8652282820658,297.565138498942,3.77018755660987e-11,5.59137433767319,1,0,12.1,14.5,0,0,7,14,0,0,49,77
"1659",2018-07-15,NA,1,NA,NA,NA,42.1560507138314,298.193092346191,2.98733473188169e-06,4.27018052836259,1,0,15.9,18.1,0,0,7,15,0,0,56,69
"1660",2018-07-16,NA,2,NA,NA,NA,53.4239065023057,300.061089833577,8.68508062860466e-06,3.97779087225596,1,0,16.3,28.6,0,0,7,16,0,0,43,89
"1661",2018-07-17,NA,3,NA,NA,NA,47.2295094411917,299.355448404948,1.26057272638036e-05,4.74441507458687,1,0,17.5,23.4,0,0,7,17,0,0,45,80
"1662",2018-07-18,NA,4,NA,NA,NA,159.738157606874,296.549158732096,9.94943766601438e-07,6.06646893421809,1,0,10.1,29.4,0,0,7,18,0,1,47,97
"1663",2018-07-19,NA,5,NA,NA,NA,-87.9716481388868,296.403611501058,2.80674378234172e-11,3.68301573147376,0,1,8.8,27.7,0,0,7,19,0,0,42,87
"1664",2018-07-20,NA,6,NA,NA,NA,-24.3693620277482,297.151391347249,7.66801122482473e-09,5.26085487008095,0,1,12.2,26.8,0,0,7,20,0,0,51,78
"1665",2018-07-21,NA,7,NA,NA,NA,-89.4616072562603,293.134176890055,0.000828056245612513,8.91074866056442,0,1,7.2,6.5,0,0,7,21,0,0,58,70
"1666",2018-07-22,NA,1,NA,NA,NA,-37.2888583993108,293.439968109131,0.00103181278488288,7.78598663210869,0,1,3.85,13.4,0,0,7,22,0,0,46,77
"1667",2018-07-23,NA,2,NA,NA,NA,-48.7399760376495,297.209599812826,0.000305964301029841,9.03725230693817,0,1,9.2,10.1,0,0,7,23,0,0,42,98
"1668",2018-07-24,NA,3,NA,NA,NA,-40.5721921709316,296.70016225179,0.00032278336584568,8.51642646392187,0,1,7.5,10.8,0,0,7,24,0,0,42,77
"1669",2018-07-25,NA,4,NA,NA,NA,-20.6191771883338,296.341707865397,0.000241209442416827,6.31116461753845,0,1,7.2,NA,0,0,7,25,0,0,51,105
"1670",2018-07-26,NA,5,NA,NA,NA,79.1092101809312,296.932009379069,3.6466423504559e-06,3.22106266021729,1,0,11.2,NA,0,0,7,26,0,0,44,100
"1671",2018-07-27,NA,6,NA,NA,NA,38.8606334483585,298.715484619141,2.39194481223374e-05,3.54859901467959,1,0,NA,NA,0,0,7,27,0,0,60,94
"1672",2018-07-28,NA,7,NA,NA,NA,90.2924831800902,296.713275909424,8.07502330957277e-06,3.90058154861132,1,0,6.9,NA,0,0,7,28,0,1,44,66
"1673",2018-07-29,NA,1,NA,NA,NA,61.548345535087,296.045291900635,3.94454951665087e-08,3.9026599774758,1,0,NA,NA,0,0,7,29,0,0,49,90
"1674",2018-07-30,NA,2,NA,NA,NA,-61.4486856500457,295.388909657796,1.5406131041118e-05,4.2261167516311,0,1,NA,NA,0,0,7,30,0,0,66,97
"1675",2018-07-31,NA,3,NA,NA,NA,-78.017005462911,294.840244293213,2.98629359652599e-05,4.72550586859385,0,1,5.6,17.1,0,0,7,31,0,0,32,93
"1676",2018-08-01,NA,4,NA,NA,NA,-5.77373373584812,297.808816274007,4.34721393200258e-05,6.50190434853236,0,1,NA,21.8,0,0,8,1,1,0,43,83
"1677",2018-08-02,NA,5,NA,NA,NA,19.6776759662766,297.597489674886,6.3607469201088e-05,4.97940665483475,1,0,NA,18.2,0,0,8,2,0,0,39,83
"1678",2018-08-03,NA,6,NA,NA,NA,1.89952654810233,297.05969619751,6.96921100219091e-05,5.71805478135745,1,0,5.3,13.9,0,0,8,3,0,0,54,89
"1679",2018-08-04,NA,7,NA,NA,NA,68.1071422038798,297.475808461507,0.000339974837568017,5.34689133365949,1,0,10.3,25.5,0,0,8,4,0,0,50,62
"1680",2018-08-05,NA,1,NA,NA,NA,59.3136328487532,299.932039896647,2.28774638079063e-08,2.70902478074034,1,0,17.5,26,0,0,8,5,0,0,52,75
"1681",2018-08-06,NA,2,NA,NA,NA,59.0611432107994,299.893742879232,7.7693892672219e-08,2.89562284946442,1,0,16.1,23.6,0,0,8,6,0,0,58,83
"1682",2018-08-07,NA,3,NA,NA,NA,45.2622920277623,299.30140431722,1.83496148098428e-05,3.82655761639277,1,0,18.3,22.7,0,0,8,7,0,0,43,85
"1683",2018-08-08,NA,4,NA,NA,NA,96.0006104266013,298.684134165446,1.58947434057745e-05,3.41961036125819,1,0,10.5,16.8,0,0,8,8,0,1,48,81
"1684",2018-08-09,NA,5,NA,NA,NA,114.205080665144,298.145221710205,1.68824553838931e-05,5.33882637818654,1,0,10.65,13.4,0,0,8,9,0,1,54,83
"1685",2018-08-10,NA,6,NA,NA,NA,118.682456450188,299.140703837077,1.25953321787146e-06,3.49437795082728,1,0,16,33.7,0,0,8,10,0,1,58,94
"1686",2018-08-11,NA,7,NA,NA,NA,71.7758038186118,299.000423431396,2.13621429807631e-05,2.2470627874136,1,0,14,21.6,0,0,8,11,0,0,65,78
"1687",2018-08-12,NA,1,NA,NA,NA,-134.8333245989,296.97244644165,2.0755484001711e-05,2.84009474267562,0,1,10.65,18.4,0,0,8,12,0,1,51,81
"1688",2018-08-13,NA,2,NA,NA,NA,-51.5774638921912,295.628063201904,0.000590237007903246,4.01973763604959,0,1,9.2,17.3,0,0,8,13,0,0,41,82
"1689",2018-08-14,NA,3,NA,NA,NA,105.405583033138,294.179224650065,1.01256069326242e-05,5.54196301102638,1,0,9.6,13.4,0,0,8,14,0,1,40,92
"1690",2018-08-15,NA,4,NA,NA,NA,99.5204424897876,296.680999755859,1.5145120575805e-05,5.76022011041641,1,0,14.4,12.9,0,0,8,15,0,1,38,100
"1691",2018-08-16,NA,5,NA,NA,NA,75.8792303385194,298.64558283488,6.34202524577151e-09,4.18301099042098,1,0,19.6,24.6,0,0,8,16,0,0,43,96
"1692",2018-08-17,NA,6,NA,NA,NA,16.3049862167641,299.184438069661,1.65340643955384e-05,5.3975611825784,1,0,22.9,22.5,0,0,8,17,0,0,54,96
"1693",2018-08-18,NA,7,NA,NA,NA,72.0304193082857,297.290147145589,3.32833878928795e-05,5.10735552509626,1,0,9.25,15.6,0,0,8,18,0,0,54,70
"1694",2018-08-19,NA,1,NA,NA,NA,-106.260555936198,295.358711242676,2.25135784906646e-05,4.4751845896244,0,1,7.7,5.5,0,0,8,19,0,1,56,86
"1695",2018-08-20,NA,2,NA,NA,NA,-97.6803437857525,293.695351918538,2.37161487651368e-05,5.12562262018522,0,1,8,11.2,0,0,8,20,0,1,60,95
"1696",2018-08-21,NA,3,NA,NA,NA,-58.9811616135333,295.129425048828,7.20028765499592e-05,7.16401477654775,0,1,5.3,16.1,0,0,8,21,0,0,46,91
"1697",2018-08-22,NA,4,NA,NA,NA,71.13604425338,296.607507069906,3.88941455942889e-05,6.56228768825531,1,0,13,19.7,0,0,8,22,0,0,43,92
"1698",2018-08-23,NA,5,NA,NA,NA,142.086627081723,292.779188791911,4.45070162749991e-08,6.86837124824524,1,0,10.7,25.4,0,0,8,23,0,1,49,90
"1699",2018-08-24,NA,6,NA,NA,NA,0.377838700848486,294.725591023763,2.15813551111919e-10,3.78477096557617,1,0,10.35,27.1,0,0,8,24,0,0,41,87
"1700",2018-08-25,NA,7,NA,NA,NA,-2.09121323847021,294.423563639323,2.97620166483936e-07,3.4365158478419,0,1,12.7,19.2,0,0,8,25,0,0,55,83
"1701",2018-08-26,NA,1,NA,NA,NA,20.1700098800623,295.763094584147,3.76744263874684e-06,5.42593991756439,1,0,15.8,25.8,0,0,8,26,0,0,47,81
"1702",2018-08-27,NA,2,NA,NA,NA,89.2607959500912,299.283237457275,3.03241904475726e-06,3.54966992139816,1,0,23.35,21.1,0,0,8,27,0,0,51,82
"1703",2018-08-28,NA,3,NA,NA,NA,63.7042988936573,300.589577992757,5.1968167661028e-06,4.3731294721365,1,0,22.1,20.7,0,0,8,28,0,0,54,70
"1704",2018-08-29,NA,4,NA,NA,NA,61.1652079998304,301.016656239827,1.50853671817182e-06,4.82857969403267,1,0,19.5,23.8,0,0,8,29,0,0,40,86
"1705",2018-08-30,NA,5,NA,NA,NA,-17.9750941530879,299.278500874837,6.93580773554932e-07,5.49895785252253,0,1,9.4,24.7,0,0,8,30,0,0,42,75
"1706",2018-08-31,NA,6,NA,NA,NA,-102.624898334528,297.015165964762,0.00058019732144506,5.45061940948168,0,1,10.6,23.9,0,0,8,31,0,1,40,95
"1707",2018-09-01,"Labor Day Weekend",7,9,1,2018,-81.1109306522011,295.889138539632,3.34666110575199e-05,5.42362094918887,0,1,10.5,5.9,1,1,9,1,1,0,48,81
"1708",2018-09-02,"Labor Day Weekend",1,9,2,2018,-16.6186473543042,297.478092193604,1.66409427038161e-05,3.64143878221512,0,1,9.65,10.7,1,1,9,2,0,0,50,66
"1709",2018-09-03,"Labor Day",2,9,3,2018,56.7379987109706,299.945395151774,1.4695216551767e-06,2.32245955492059,1,0,13.7,15.5,1,1,9,3,0,0,38,79
"1710",2018-09-04,NA,3,NA,NA,NA,-21.7265739956137,300.881139119466,5.93449845629184e-07,2.39362285037835,0,1,16,34.4,0,0,9,4,0,0,52,93
"1711",2018-09-05,NA,4,NA,NA,NA,-18.7290349476489,301.436611175537,1.74990155629255e-06,1.85494064042966,0,1,16.4,33.2,0,0,9,5,0,0,41,79
"1712",2018-09-06,NA,5,NA,NA,NA,49.1965862427508,300.695453643799,8.54124911884441e-07,3.4409392674764,1,0,13.4,24.3,0,0,9,6,0,0,38,87
"1713",2018-09-07,NA,6,NA,NA,NA,-88.913990819032,298.164348602295,4.98843922590216e-05,3.20401934285959,0,1,10.4,16.9,0,0,9,7,0,0,54,89
"1714",2018-09-08,NA,7,NA,NA,NA,-144.985241794813,293.527112325033,8.25847770708303e-05,6.54408875107765,0,1,7.05,8.4,0,0,9,8,0,1,35,66
"1715",2018-09-09,NA,1,NA,NA,NA,-128.054740765037,287.614505767822,0.00103013000140587,9.43946220477422,0,1,7,6.7,0,0,9,9,0,1,34,65
"1716",2018-09-10,NA,2,NA,NA,NA,-82.8463423594637,290.917831420898,0.000180978327989578,9.31430969635645,0,1,4.5,15.9,0,0,9,10,0,0,46,102
"1717",2018-09-11,NA,3,NA,NA,NA,-17.7333737757698,294.936331431071,8.20594529310862e-05,3.50393573691448,0,1,5.35,14,0,0,9,11,0,0,44,80
"1718",2018-09-12,NA,4,NA,NA,NA,-127.519041027575,295.187641143799,3.71312101682027e-05,3.83233842253685,0,1,10.1,14,0,0,9,12,0,1,34,87
"1719",2018-09-13,NA,5,NA,NA,NA,-98.8608896585421,296.743560791016,1.43245985479249e-05,5.22342004378637,0,1,6.3,9.9,0,0,9,13,0,1,38,101
"1720",2018-09-14,NA,6,NA,NA,NA,-107.0441543299,295.46665318807,4.05128424366315e-05,6.76469262440999,0,1,4.85,10.6,0,0,9,14,0,1,49,76
"1721",2018-09-15,NA,7,NA,NA,NA,-101.717457739112,294.964234670003,1.59203191287816e-05,5.39178462823232,0,1,8,11.9,0,0,9,15,0,1,53,84
"1722",2018-09-16,NA,1,NA,NA,NA,-87.7508807920978,294.552710215251,3.94466868177309e-06,4.86534011363983,0,1,7,11.4,0,0,9,16,0,0,55,65
"1723",2018-09-17,NA,2,NA,NA,NA,-60.6558952252784,295.143970489502,6.56511864652505e-05,7.93554937839508,0,1,5.55,15.4,0,0,9,17,0,0,48,67
"1724",2018-09-18,NA,3,NA,NA,NA,64.107828556675,297.037715911865,4.81362117170647e-05,6.86325432856878,1,0,5.6,16.7,0,0,9,18,0,0,43,104
"1725",2018-09-19,NA,4,NA,NA,NA,102.954126371557,296.110226949056,1.04023803260134e-06,6.14466214179993,1,0,11.8,22.3,0,0,9,19,0,1,44,95
"1726",2018-09-20,NA,5,NA,NA,NA,-93.1380475130275,294.453459421794,6.80918395238687e-06,4.370685338974,0,1,8.45,20.2,0,0,9,20,0,1,41,87
"1727",2018-09-21,NA,6,NA,NA,NA,-10.7485376888712,293.561795552572,2.34116838934521e-05,7.84914733966192,0,1,8.7,13.9,0,0,9,21,0,0,38,89
"1728",2018-09-22,NA,7,NA,NA,NA,22.4379723225344,293.57780456543,2.82989513304225e-06,7.55143777529399,1,0,9.9,10.9,0,0,9,22,0,0,55,73
"1729",2018-09-23,NA,1,NA,NA,NA,-136.576232554661,287.610221862793,0.000409403751041519,4.26611156264941,0,1,6.35,10.3,0,0,9,23,0,1,40,59
"1730",2018-09-24,NA,2,NA,NA,NA,-117.753807646576,288.876015981038,0.000186322256922722,6.76713407039642,0,1,7.5,13.8,0,0,9,24,0,1,46,86
"1731",2018-09-25,NA,3,NA,NA,NA,-45.0091611853266,292.395800272624,0.000157376237136001,7.46119034290314,0,1,9.7,28.8,0,0,9,25,0,0,46,94
"1732",2018-09-26,NA,4,NA,NA,NA,16.0677396352325,296.216101328532,2.29112732389088e-05,5.62089357773463,1,0,7.95,20.8,0,0,9,26,0,0,46,72
"1733",2018-09-27,NA,5,NA,NA,NA,-45.094398104178,290.117506663005,0.000284084369506369,5.30352529883385,0,1,6.3,12.6,0,0,9,27,0,0,37,95
"1734",2018-09-28,NA,6,NA,NA,NA,65.269050203791,289.428801218669,0.000103420776080535,4.43668334682782,1,0,7.4,29.9,0,0,9,28,0,0,48,75
"1735",2018-09-29,NA,7,NA,NA,NA,105.900465233561,291.571005503337,3.03913565609844e-09,4.03837464253108,1,0,8.75,21.6,0,0,9,29,0,1,63,64
"1736",2018-09-30,NA,1,NA,NA,NA,-74.8284327037129,290.178155263265,6.01069661466112e-08,4.06088598072529,0,1,12.5,22.4,0,0,9,30,0,0,61,78
"1737",2018-10-01,NA,2,NA,NA,NA,19.7058970111783,293.11857732137,3.5300438298395e-06,5.40271753072739,1,0,13.9,24.2,0,0,10,1,1,0,47,91
"1738",2018-10-02,NA,3,NA,NA,NA,16.3450016764576,294.497820536296,2.76752180070616e-05,6.16846549510956,1,0,12.15,22.7,0,0,10,2,0,0,57,104
"1739",2018-10-03,NA,4,NA,NA,NA,89.9263728275984,295.298052469889,1.93809475514395e-05,5.00191607077916,1,0,12.1,23.2,0,0,10,3,0,0,46,85
"1740",2018-10-04,NA,5,NA,NA,NA,-1.56791628239688,295.339014689128,3.15072054757225e-06,5.02978697419167,0,1,11.6,26.8,0,0,10,4,0,0,55,86
"1741",2018-10-05,NA,6,NA,NA,NA,-100.431184365709,291.640706380208,2.89094504068999e-05,5.27151405314604,0,1,9.05,14.7,0,0,10,5,0,1,54,78
"1742",2018-10-06,NA,7,NA,NA,NA,-28.8220826929502,291.836461385091,2.23071377452773e-05,4.17426704367002,0,1,13.6,19.8,0,0,10,6,0,0,66,69
"1743",2018-10-07,NA,1,NA,NA,NA,26.4905751986988,295.360001881917,4.78649963042699e-06,3.86032069722811,1,0,15.5,31.6,0,0,10,7,0,0,50,64
"1744",2018-10-08,"Columbus Day",2,10,8,2018,-29.111908027497,296.595657348633,6.86780549585819e-06,3.59914913773537,0,1,14.65,20.5,1,1,10,8,0,0,55,88
"1745",2018-10-09,NA,3,NA,NA,NA,-27.0006599726417,295.58179473877,1.69287583654902e-05,5.17258837819099,0,1,11.9,17.5,0,0,10,9,0,0,53,79
"1746",2018-10-10,NA,4,NA,NA,NA,-10.1029711085111,295.782927195231,6.21109271984703e-06,5.70510095357895,0,1,7.1,21.2,0,0,10,10,0,0,57,118
"1747",2018-10-11,NA,5,NA,NA,NA,-4.11092773471509,296.113699595133,0.000351451701135375,5.44867328306039,0,1,5.7,21.7,0,0,10,11,0,0,54,87
"1748",2018-10-12,NA,6,NA,NA,NA,143.854765330618,287.410064697266,0.000374166772597088,10.6998960872491,1,0,6.2,8.8,0,0,10,12,0,1,37,96
"1749",2018-10-13,NA,7,NA,NA,NA,130.750044728599,283.066420237223,3.52622533110747e-05,5.37817884484927,1,0,7.8,11.7,0,0,10,13,0,1,38,66
"1750",2018-10-14,NA,1,NA,NA,NA,80.9375658750701,282.368906656901,4.14243932785515e-07,3.95026452342669,1,0,7.25,21.9,0,0,10,14,0,0,50,88
